transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
fe093899-b9b1-4ef4-b569-8e72f9fc7bdd,2025-01-24 20:48:00,35686.05,SEK,SE8902WUQY51836384824862,SE8902ZDKY31012668904698,Sweden,Stockholm,Sweden,Kalmar,incoming,Rent transfer
993fd59f-0140-4112-b2e8-9e0761aeec5f,2025-02-04 15:53:00,49120.34,SEK,SE8902HVJU59280905617832,SE8902TCVN64620007776552,Sweden,Gävle,Sweden,Eskilstuna,incoming,Utility bill
08b02f8e-5b27-4c4f-8289-dc7800415b45,2025-02-07 15:31:00,49892.44,SEK,SE8902MRUT53775599153424,SE8902RMIR03366948579196,Sweden,Linköping,Sweden,Kalmar,outgoing,Freelance project payment
21b98509-cded-4c73-aa0a-4a6204532d79,2025-03-06 14:40:00,6728.3,SEK,SE8902VWWD02650237880124,SE8902UZFC35584103012440,Sweden,Kristianstad,Sweden,Örnsköldsvik,outgoing,Consulting fee
328a043c-86d6-4f1b-85fa-31551129b03a,2025-05-17 01:13:00,31495.18,SEK,SE8902HSQU88933197179143,SE8902GQWR55249250193579,Sweden,Uppsala,Sweden,Karlstad,outgoing,Insurance payout
037a75dd-5b65-49ba-8890-92b8e29e6bbc,2025-01-14 15:23:00,4435.09,SEK,SE8902SPJM60038922234992,SE8902WWNV14831174045632,Sweden,Växjö,Sweden,,outgoing,Rent transfer
693edec7-75bb-4ed2-9d1f-cba26ba60d40,2025-03-04 13:58:00,45809.99,SEK,SE8902IBAQ78684905583677,SE8902FSBM50881895225169,Sweden,Växjö,Sweden,Växjö,incoming,Reimbursement for travel
7977ca2b-4159-42f2-960a-ca1e97827a8a,2025-03-23 04:11:00,48123.21,SEK,SE8902FBWR45134219538438,SE8902SBKR74537144087144,Sweden,Sandviken,Sweden,Jönköping,outgoing,Salary payment
7bc0c0c2-3f22-4a9e-874e-822b48bf470e,2025-01-06 23:09:00,16617.9,SEK,SE8902AXJS46097747161697,SE8902ERNA19462716907689,Sweden,Uddevalla,Sweden,Varberg,outgoing,Online purchase
ccaae9f2-dcce-4097-8e89-48640ba09ef5,2025-01-20 08:47:00,26237.88,SEK,SE8902CUUX35991776274673,SE8902BSSA60062094533254,Sweden,Lidingö,Sweden,Motala,incoming,Tax refund
1bedb7be-c5f1-4610-b848-064ac81844bf,2025-02-16 18:20:00,8900.4,SEK,SE8902WLVP30891623838570,SE8902PHBP23745285759120,Sweden,Halmstad,Sweden,Landskrona,outgoing,Mobile recharge
d7181c32-e697-46e7-b7ef-69fbcf8c332b,2025-01-25 17:34:00,18428.76,SEK,SE8902FKKA04604006870259,SE8902HJVZ84217032960804,Sweden,Borås,Sweden,Karlstad,outgoing,
06a80282-642e-43d6-ba9b-5ec34b5b2a7a,2025-02-05 23:07:00,8241.73,SEK,SE8902IILS20920256766703,SE8902AEQJ97044224731438,Sweden,Borås,Sweden,Växjö,outgoing,Subscription fee
a0dde788-a4d8-4c27-a2c2-eaba23847368,2025-03-06 22:45:00,12833.3,SEK,SE8902SAXR50686340728598,SE8902ZBNR16522841321077,Sweden,Gävle,Sweden,Sundsvall,outgoing,Gift to family member
61e579e3-2bb5-4eb1-916a-27c5946423a5,2025-02-07 10:28:00,14815.92,SEK,SE8902RDRK72349443062642,SE8902YIDX90394480287854,Sweden,Trelleborg,Sweden,Stockholm,outgoing,Tax refund
85109a7d-fb96-4648-a82e-f98e6bb45026,2025-01-22 21:09:00,7601.67,SEK,SE8902MKLH18090696396549,SE8902RYKE86473925510810,Sweden,Falun,Sweden,Mölndal,incoming,Gift to family member
5156f768-a1e4-423e-aba6-77981e8bdb50,2025-02-08 15:35:00,8911.99,SEK,SE8902IRAV26677525304054,SE8902KXIU12156687445452,Sweden,Malmö,Sweden,Lund,incoming,
51b5d8c0-56b1-49ef-84f1-2634a1927d9b,2025-05-05 01:49:00,41354.89,SEK,SE8902KYNC59297637470343,SE8902AHEZ55771315117369,Sweden,Karlskrona,Sweden,Lidköping,outgoing,Reimbursement for travel
875a8b3f-c7d8-49cc-bd5f-69ced848c013,2025-04-26 07:14:00,36498.62,SEK,SE8902ICTV53897447828239,SE8902CSVI62856318176389,Sweden,Borlänge,Sweden,Stockholm,incoming,Reimbursement for travel
b1a90531-a791-42e6-b2bb-a2cfacf2c565,2025-04-01 15:56:00,1106.54,SEK,SE8902VGVU47553893715270,SE8902WYZH34225739755531,Sweden,Östersund,Sweden,Karlskoga,outgoing,Rent transfer
c26a4dd9-47e4-4c1c-a208-dc0118ee75e7,2025-01-12 12:53:00,44946.63,SEK,SE8902LYWR90116189913788,SE8902EXDO77351409949930,Sweden,Piteå,Sweden,Landskrona,outgoing,Gift to family member
5673854a-9467-4449-bd31-07ec5ddd7a7c,2025-03-05 05:25:00,23067.16,SEK,SE8902XBCE58002966066846,SE8902UQVG98865511733208,Sweden,Borås,Sweden,Jönköping,outgoing,Rent transfer
1f0eeb3b-3b40-442c-8206-ded2d70b8433,2025-03-12 16:55:00,31021.1,SEK,SE8902GCRY80045789473621,SE8902FTQH91546456005449,Sweden,Malmö,Sweden,Örnsköldsvik,outgoing,Subscription fee
c96f1cfe-7659-4ab9-867f-4acea2c3aeaf,2025-04-15 00:13:00,23302.39,SEK,SE8902BRZY58744743598269,SE8902QUVK34053196832367,Sweden,Mölndal,Sweden,Alingsås,outgoing,Online purchase
1ec4b589-b2c6-404a-8acc-571315670e7d,2025-04-21 13:19:00,17745.2,SEK,SE8902MWDF84512259931131,SE8902PYFF43584356710088,Sweden,Västerås,Sweden,Borås,incoming,Online purchase
bf961136-0ba7-422b-bf5a-482cb266f0d2,2025-04-06 16:24:00,45685.5,SEK,SE8902ROGS73958838242756,SE8902GOEZ24828264315434,Sweden,Göteborg,Sweden,Skellefteå,incoming,Reimbursement for travel
6a82c1ec-0886-488e-a465-c498ead73f26,2025-03-09 19:20:00,20008.69,SEK,SE8902DXCQ82477858496825,SE8902KYCA60096331052021,Sweden,Karlskrona,Sweden,Skövde,outgoing,Gift to family member
ed1424ad-5213-4953-8ccd-4655b43e00e1,2025-02-28 01:57:00,37370.49,SEK,SE8902PVCP67531685807244,SE8902YJDF24480796274041,Sweden,Eskilstuna,Sweden,Umeå,incoming,Rent transfer
6039a1d3-b545-4407-adc7-9b6226f45e34,2025-02-06 13:08:00,26870.74,SEK,SE8902FOBQ79093635241485,SE8902FVHN39495333689229,Sweden,Jönköping,Sweden,,incoming,Online purchase
c682494b-8675-41bc-80c0-7361387a4b06,2025-02-18 02:00:00,26426.93,SEK,SE8902XHOB54363241632446,SE8902FKGP51300951110508,Sweden,Östersund,Sweden,Skövde,incoming,Subscription fee
95990793-5cfe-4633-b731-45af85600790,2025-01-26 12:26:00,36769.44,SEK,SE8902FVGG87573402757274,SE8902PBIN91837741717535,Sweden,Landskrona,Sweden,Uddevalla,incoming,
ce137315-a896-4a44-9da3-fde11baee475,2025-04-16 01:22:00,30480.97,SEK,SE8902KKNI73122844462664,SE8902PVOO15104016312310,Sweden,Norrköping,Sweden,Västerås,outgoing,Salary payment
f02289f0-6d30-47d0-a278-53b243a666d2,2025-04-19 15:04:00,34680.43,SEK,SE8902KAND96978722587730,SE8902UCDM83435036816918,Sweden,Karlskoga,Sweden,Västerås,incoming,Salary payment
ec60a09c-a674-457e-a53e-9ccc4be1e246,2025-01-19 20:30:00,26436.02,SEK,SE8902QHSI40398116494985,SE8902JZYF06547820263799,Sweden,Halmstad,Sweden,Trelleborg,outgoing,Online purchase
796219a7-b091-4a4c-b6a8-d43f171c1bcb,2025-01-10 17:24:00,12418.85,SEK,SE8902JUTD53749123383746,SE8902AGKG56449067223821,Sweden,Örebro,Sweden,Eskilstuna,incoming,Consulting fee
3bee0d63-7bd6-4fe9-a93e-bdd0b3b5d945,2025-03-07 16:48:00,44408.76,SEK,SE8902CAWA90390066376868,SE8902WPHL32329175684552,Sweden,Kristianstad,Sweden,Sandviken,incoming,Gift to family member
cae475fd-6202-473f-b248-321b00d181df,2025-04-20 07:34:00,3826.97,SEK,SE8902ETJH02290530681613,SE8902LOLQ30361773270969,Sweden,Kalmar,Sweden,Södertälje,incoming,
fa469457-aef2-4541-bc9f-bb9fcdc1ebf6,2025-04-07 00:38:00,32701.9,SEK,SE8902ETJQ36713699265219,SE8902YYCO88509625192877,Sweden,Umeå,Sweden,Landskrona,outgoing,
6c5d4274-ea2b-4f27-b2c5-a8793ba03df5,2025-01-27 07:56:00,24730.3,SEK,SE8902UDHZ97810086201983,SE8902UBCU90744779272095,Sweden,Karlskoga,Sweden,Södertälje,outgoing,Subscription fee
9b2b09dc-6bc8-4e15-b574-233081dbaf3d,2025-05-18 20:51:00,27140.46,SEK,SE8902WEHA49020802174052,SE8902AQYT55466061009593,Sweden,Stockholm,Sweden,Trollhättan,outgoing,Insurance payout
3627cd7c-065d-4d75-881b-a753871c101a,2025-04-04 23:47:00,48207.6,SEK,SE8902NWKO97194135840750,SE8902IXHL99399105932501,Sweden,Karlstad,Sweden,Malmö,outgoing,Mobile recharge
21ceb9e8-f9f9-41bf-acec-6180c3e7ba9c,2025-03-01 15:23:00,39639.09,SEK,SE8902UAPI02766067279075,SE8902WGYQ69186751021705,Sweden,Lidköping,Sweden,Alingsås,incoming,Consulting fee
0b162f75-1783-4ffb-a392-16823cf903e3,2025-04-19 07:23:00,8525.76,SEK,SE8902XSCG01550337953157,SE8902AEGM67241347515309,Sweden,Luleå,Sweden,Eskilstuna,outgoing,Payment for invoice #7562
14f5b5b7-de0f-4d77-ab59-2ebeb3c3b595,2025-03-09 12:12:00,24943.4,SEK,SE8902RYKE86473925510810,SE8902FPPL01400439617541,Sweden,Växjö,Sweden,Jönköping,incoming,Loan repayment
da0e1101-83a5-4a29-b65e-65e8fe6cc35f,2025-05-14 10:25:00,18826.9,SEK,SE8902ZOOA52650168897969,SE8902POFT31781505407261,Sweden,Västerås,Sweden,Lund,incoming,Payment for invoice #2232
c2c364a9-e9d0-4dc7-b339-5ee369e2ba04,2025-01-14 07:51:00,5370.76,SEK,SE8902VPQT37699173009844,SE8902BQNQ69176231619922,Sweden,Piteå,Sweden,Kalmar,outgoing,Insurance payout
03e19dc2-f542-4e4e-b175-0bb4b7dbfe13,2025-02-22 17:59:00,43889.22,SEK,SE8902VWWD02650237880124,SE8902ORYE96835562318363,Sweden,Norrköping,Sweden,Gävle,incoming,Mobile recharge
b36a78bd-64c4-4277-86da-e7532c53e464,2025-02-02 10:20:00,11261.91,SEK,SE8902MJVN53448141616793,SE8902FZSE04507369196975,Sweden,Kristianstad,Sweden,Uddevalla,outgoing,Subscription fee
6356e743-98cb-475f-b19d-14455d2ddeef,2025-03-04 09:34:00,14859.9,SEK,SE8902CUUX35991776274673,SE8902WTAC98505915580906,Sweden,Karlskrona,Sweden,Piteå,outgoing,Tax refund
da8abd5d-5dc2-43f9-b442-f47a6f7153cd,2025-02-13 07:16:00,24003.24,SEK,SE8902NYAZ48924591107358,SE8902PSDU01157140348454,Sweden,Kalmar,Sweden,Eskilstuna,outgoing,Mobile recharge
5dcbc909-2a7c-431d-8ba9-ac1716b0567d,2025-02-03 17:18:00,17947.4,SEK,SE8902KCCL74261469026133,SE8902HKBI84934785348509,Sweden,Stockholm,Sweden,Gävle,outgoing,Insurance payout
156f91fa-5b83-4663-a160-aadc402c482c,2025-03-23 08:20:00,30878.07,SEK,SE8902GWFN53836172198642,SE8902UKZH07614450394210,Sweden,Borlänge,Sweden,Skellefteå,outgoing,Insurance payout
f6aa92ac-eedb-425e-a694-6a6f8d6671cd,2025-01-15 20:46:00,44173.11,SEK,SE8902YOSZ97253800265776,SE8902WDBD60546648364604,Sweden,Lidingö,Sweden,Lidingö,outgoing,Tax refund
ac851500-e91b-48d6-a4f7-4f61884b36c8,2025-05-06 19:47:00,32252.65,SEK,SE8902QHIC85594136647713,SE8902IVUK70685762740591,Sweden,Landskrona,Sweden,Stockholm,outgoing,Utility bill
31e1b155-c9ec-4b11-adfc-90c1f58b5d8b,2025-04-16 14:56:00,41953.03,SEK,SE8902DCPW48289275323674,SE8902ZQQU11090079359230,Sweden,Växjö,Sweden,Norrköping,incoming,Rent transfer
dd4a13e3-3627-4e7d-bf0b-adddb078ab1f,2025-01-14 06:20:00,22645.17,SEK,SE8902MXYQ14304426612222,SE8902GQWR55249250193579,Sweden,Kristianstad,Sweden,Jönköping,outgoing,Gift to family member
480571e2-c9a4-42f6-8a43-3124009485c8,2025-02-06 23:44:00,18806.63,SEK,SE8902KYNC59297637470343,SE8902POEQ50630253340435,Sweden,Alingsås,Sweden,Borlänge,outgoing,Rent transfer
755d2017-21fe-45e6-8893-3f95427ff8bc,2025-02-12 02:31:00,32017.52,SEK,SE8902PDHO00757001156563,SE8902KATB35108246964189,Sweden,Östersund,Sweden,Mölndal,incoming,Mobile recharge
bb1087ab-f5fe-4e6f-9301-5d80b84746d9,2025-05-03 20:30:00,7020.06,SEK,SE8902GWFN53836172198642,SE8902YRMM27818499157642,Sweden,Skellefteå,Sweden,Eskilstuna,outgoing,
0a7c19ae-0a71-4a2f-ab08-65acdd70055c,2025-02-19 05:01:00,37026.31,SEK,SE8902IVUK70685762740591,SE8902IZSA05856911089420,Sweden,Södertälje,Sweden,Varberg,outgoing,Freelance project payment
b64dafa0-d18f-45c8-ad0b-578cf58816de,2025-05-15 12:57:00,35604.44,SEK,SE8902PBTS55285525903827,SE8902ZVJW55438698935470,Sweden,Borlänge,Sweden,Mölndal,outgoing,Rent transfer
1560507c-3299-4ca9-a143-855ac2204ab8,2025-05-17 10:53:00,32346.83,SEK,SE8902HJCU51381730307695,SE8902BUFK96017750284452,Sweden,Trelleborg,Sweden,Norrköping,incoming,Rent transfer
d316b629-7cae-481d-a028-7929752ce277,2025-01-20 23:18:00,21154.05,SEK,SE8902IKXB56316133626800,SE8902ITJX66553943593787,Sweden,Skövde,Sweden,Borås,incoming,
ef21a9a7-1c36-4dc9-85b6-8d5be15c41a4,2025-04-10 03:50:00,29344.24,SEK,SE8902AQYT55466061009593,SE8902HDTF05785812830234,,Västerås,Sweden,Eskilstuna,incoming,
5585375b-14d7-4327-bd5b-bfe4e2eb778e,2025-05-16 00:13:00,43721.76,SEK,SE8902CNUD07189979630401,SE8902RMMF57658230023950,Sweden,Lund,Sweden,Södertälje,outgoing,Payment for invoice #1083
3b30cf5f-6122-4e06-b553-76b4eb47470c,2025-04-30 01:12:00,5394.9,SEK,SE8902BGCF67757260981303,SE8902FDTQ44344454210996,Sweden,Östersund,Sweden,Kristianstad,incoming,Freelance project payment
657859a7-b526-48c6-8218-045f7db71ab2,2025-05-13 10:27:00,33834.32,SEK,SE8902HPWL04362782422482,SE8902IRFB61133327098904,Sweden,Helsingborg,Sweden,Växjö,outgoing,Insurance payout
6df302b9-9420-4df8-893f-dc2ec0750e90,2025-01-25 04:47:00,46806.6,SEK,SE8902LURP58606872920450,SE8902RNER71700945656875,Sweden,Växjö,Sweden,Eskilstuna,incoming,
a9f75c23-2067-4112-9de6-f6f0d4cc18c8,2025-01-17 19:18:00,942.22,SEK,SE8902CLZK45975411829671,SE8902HHRB37731951217173,Sweden,Södertälje,Sweden,Alingsås,incoming,Mobile recharge
f0589440-012e-42ef-924f-48192f6b45ab,2025-04-20 06:00:00,16936.67,SEK,SE8902VWUF23468673116838,SE8902LVSV80931232568079,Sweden,Borlänge,Sweden,Stockholm,outgoing,Online purchase
d7d6a61e-c5a2-4dcb-8075-c696ac1d60e7,2025-04-14 20:03:00,19369.9,SEK,SE8902BGXZ28785412485874,SE8902VTUP47297286356491,Sweden,Borås,Sweden,Helsingborg,incoming,Insurance payout
2d28d69f-384d-4b82-b5a1-da2c875cc524,2025-02-10 21:26:00,48743.44,SEK,SE8902VVHD02124428119755,SE8902CDDV64227210788344,Sweden,Södertälje,Sweden,Trelleborg,outgoing,Rent transfer
e00d509c-e04b-4d43-972c-1f435176db17,2025-02-10 23:05:00,45660.94,SEK,SE8902KKNI73122844462664,SE8902QBJU48285545311827,Sweden,Lidköping,Sweden,Karlskoga,outgoing,Gift to family member
f2fec88e-6ebf-46a4-9819-a05d6acf3004,2025-01-09 07:00:00,6745.28,SEK,SE8902TZRI36556189865002,SE8902DFUH70937402764860,Sweden,Karlskrona,,Gävle,outgoing,Utility bill
c539fa00-fa75-4122-9132-67060eef1cef,2025-02-14 17:26:00,46620.16,SEK,SE8902ITJX66553943593787,SE8902XXJI39688202210645,Sweden,Karlstad,Sweden,Uddevalla,incoming,Salary payment
9831e835-b997-48b9-854b-ca2249cce273,2025-01-23 01:37:00,43776.03,SEK,SE8902GJGO81998026653225,SE8902NEPI95848076786352,Sweden,Lidingö,Sweden,Trollhättan,outgoing,Mobile recharge
dcd68cb3-2ee3-4c04-ac62-c75e0d1c40a7,2025-04-30 03:17:00,2165.95,SEK,SE8902PZTL23820170338253,SE8902FWMV33635891261889,Sweden,Karlskrona,Sweden,Umeå,outgoing,Insurance payout
aaed4ce3-88ff-4125-a288-29a6ea30456a,2025-04-01 04:24:00,21004.69,SEK,SE8902AGKG56449067223821,SE8902RZSQ95960445465287,Sweden,Helsingborg,Sweden,Piteå,outgoing,Salary payment
7d1a3a42-5788-4997-a853-e70848a269ec,2025-03-08 20:27:00,25230.47,SEK,SE8902GQQY05754521609507,SE8902RFUL28985231334673,Sweden,Mölndal,Sweden,Göteborg,incoming,Tax refund
371d5eaf-fd75-4127-aebd-06a352e2f964,2025-03-02 07:59:00,18798.2,SEK,SE8902MWDF84512259931131,SE8902VQJB24905491378975,Sweden,Nyköping,Sweden,Stockholm,outgoing,Subscription fee
e5141c42-47e7-4cac-b831-d61f9fd017d6,2025-02-10 15:44:00,46004.4,SEK,SE8902OBJM92001280950136,SE8902VOVQ30938789200837,Sweden,Kristianstad,Sweden,Lidingö,outgoing,
1a141241-0593-4970-8cfd-c636c5296a64,2025-03-10 04:03:00,40950.47,SEK,SE8902MPNL50338015513966,SE8902ELZB18739033043345,Sweden,Trelleborg,Sweden,Mölndal,outgoing,Payment for invoice #6421
b6f9f4b1-fb1d-4b39-8aab-637bdaf35f2d,2025-04-03 03:06:00,19491.36,SEK,SE8902PXQH61449282091685,SE8902XDLP91559799357994,Sweden,Falun,Sweden,Lund,outgoing,Rent transfer
5451f72f-9e09-4682-a22c-c454abeee7b4,2025-03-10 23:43:00,9884.25,SEK,SE8902IVOY96214540391916,SE8902YCFT26248183967563,Sweden,Kristianstad,Sweden,Umeå,outgoing,Online purchase
6a8507c0-0e05-48c3-b5dd-ad7d8f48ee73,2025-05-12 02:18:00,29022.2,SEK,SE8902NMWD24000286452931,SE8902TRKY32176035596562,Sweden,Västerås,Sweden,Lidköping,outgoing,Online purchase
203d2038-2b62-4346-9493-1a42e3618043,2025-01-24 05:14:00,9317.48,SEK,SE8902DDYK91448562107456,SE8902AKAN49343326807248,Sweden,Umeå,Sweden,Skellefteå,outgoing,Subscription fee
d39b54c4-6308-4ab0-b3c4-53947da6b7c3,2025-02-24 19:07:00,35214.23,SEK,SE8902DKDV39301644618937,SE8902PSDU01157140348454,Sweden,Karlskoga,Sweden,Uppsala,outgoing,Rent transfer
6ab6b460-5ff1-4aa9-b36a-633cc20aa88a,2025-01-10 17:26:00,28620.98,SEK,SE8902YLKU32227128491828,SE8902WPHL32329175684552,Sweden,Uppsala,Sweden,Sundsvall,incoming,Gift to family member
20858257-23eb-46be-bd26-d4d433237105,2025-02-13 06:56:00,14033.13,SEK,SE8902OFUZ18084827922281,SE8902XCIT83626304015289,Sweden,Stockholm,Sweden,Halmstad,outgoing,Gift to family member
b93c7640-fe1e-45b5-99ae-3667a5229899,2025-02-05 12:57:00,14482.8,SEK,SE8902ICTV53897447828239,SE8902YXBY15728996594686,Sweden,Landskrona,Sweden,Umeå,incoming,Mobile recharge
31b7c5ac-4e1c-44c6-bd03-8e5c59be6adc,2025-04-11 22:34:00,43960.97,SEK,SE8902TZPP25953879912562,SE8902YNZE15033483705861,Sweden,Karlskrona,Sweden,Norrköping,incoming,Loan repayment
f7e73ba3-1d41-4a30-bca1-2fc789a0634b,2025-04-14 23:31:00,2783.59,SEK,SE8902RCFY84234093453234,SE8902TXKQ54669002424154,Sweden,Örebro,Sweden,Göteborg,outgoing,Reimbursement for travel
776a64b1-24c1-4788-8ae2-a447b0bc426e,2025-02-01 09:47:00,22103.04,SEK,SE8902SBKR74537144087144,SE8902FSBM50881895225169,Sweden,Skellefteå,Sweden,Lund,incoming,Tax refund
1860aa4f-bdc7-47a4-9797-27a778e750c6,2025-02-21 23:56:00,42032.93,SEK,SE8902WIPC97174708255452,SE8902JZYF06547820263799,Sweden,Västerås,Sweden,Västerås,outgoing,Mobile recharge
cbbbb88c-9f85-4c2e-ba70-7b7b535430ba,2025-02-27 22:36:00,35031.59,SEK,SE8902ABCI09083135852362,SE8902TAGP05696623043766,Sweden,Västerås,Sweden,Piteå,outgoing,Rent transfer
4227d4d3-2448-4ab4-b9b6-8c58501676ab,2025-01-03 11:24:00,37894.05,SEK,SE8902UYST13141852485912,SE8902DRLW66965762909337,Sweden,Örebro,Sweden,Trollhättan,outgoing,Utility bill
605a6f66-1f59-4c4c-bf64-9c2793929a14,2025-05-07 20:21:00,17189.15,SEK,SE8902AEVE73182987685000,SE8902MSAR24499635675421,Sweden,Gävle,Sweden,Malmö,incoming,Mobile recharge
2689445b-bbea-4a9f-a01e-57749a848542,2025-03-15 16:28:00,9269.89,SEK,SE8902VOXQ48859875067355,SE8902VSTM42148590412545,Sweden,Trollhättan,Sweden,Borås,outgoing,Insurance payout
0c79a4c4-ef11-4af6-a663-b773aeb8733b,2025-05-04 10:55:00,47655.82,SEK,SE8902UDZX28475532786645,SE8902POFT31781505407261,Sweden,Motala,Sweden,Trelleborg,outgoing,Utility bill
b94f5f8e-0146-4cba-b224-b528230813b1,2025-02-12 12:21:00,14621.84,SEK,SE8902PZAZ20070100515651,SE8902UEXU77157980119965,Sweden,Sandviken,Sweden,Falun,outgoing,Utility bill
dd7428a6-a176-4e1a-aa61-e98dc2aebedb,2025-04-02 00:08:00,14542.83,SEK,SE8902WLVP30891623838570,SE8902YSER23809809823330,Sweden,Piteå,Sweden,Sandviken,outgoing,Tax refund
0a1bcd61-89ee-489d-a1a3-b677da2df524,2025-04-09 06:21:00,38494.72,SEK,SE8902STNU52506311905850,SE8902DAAY53560395643258,Sweden,Karlskoga,Sweden,Sandviken,incoming,Salary payment
35bce4fe-50a4-451e-8d8f-bb187fafdcd9,2025-04-11 04:09:00,31110.36,SEK,SE8902BOUY59686528226898,SE8902ZQCP29856631445736,Sweden,Motala,Sweden,Nyköping,incoming,Consulting fee
6cd8ef0f-bf91-407c-9069-c901e32fbc30,2025-05-18 05:44:00,35923.55,SEK,SE8902VHGB89375184727781,SE8902JMYP35839764449656,Sweden,Motala,Sweden,Borlänge,outgoing,Utility bill
2359823d-d3a3-4bb6-81de-fc82339b19cb,2025-01-13 21:13:00,24364.36,SEK,SE8902GOEZ24828264315434,SE8902DIRT22306886920827,Sweden,Nyköping,Sweden,Kalmar,outgoing,Payment for invoice #3674
4e429f32-f531-484c-8dfe-e1ce416bf91f,2025-02-21 01:14:00,28943.88,SEK,SE8902XPAJ65991927702309,SE8902FNII57196986671320,Sweden,Jönköping,Sweden,Trollhättan,outgoing,Online purchase
26e88644-c725-482a-8122-939c09fce794,2025-03-11 17:32:00,29128.37,SEK,SE8902EHIU22854289360535,SE8902MGEE43594824630478,Sweden,Örebro,Sweden,Halmstad,incoming,Rent transfer
7a46aba8-fdac-41ed-a704-fdec2f5e3dfe,2025-05-01 00:05:00,2070.8,SEK,SE8902XPAJ65991927702309,SE8902XOPN50088541621716,Sweden,Sandviken,Sweden,Göteborg,outgoing,Online purchase
1727db4b-64da-4d10-a8ae-1eff08934a2b,2025-05-01 00:51:00,46157.92,SEK,SE8902BHZA67238418870555,SE8902ZZJJ01114055756075,Sweden,Skövde,Sweden,Lidingö,outgoing,Tax refund
908f25e7-92c9-403f-98f8-6ec75c054d3f,2025-05-17 18:19:00,23987.63,SEK,SE8902FWMV33635891261889,SE8902CAWA90390066376868,Sweden,Västerås,Sweden,Varberg,outgoing,Reimbursement for travel
2ca8523a-4f0a-49d6-bf59-73345fa683eb,2025-03-22 09:33:00,49376.17,SEK,SE8902SBAO89984211669214,SE8902CIMK67512098166572,Sweden,Alingsås,Sweden,Skövde,outgoing,Gift to family member
4256997d-d7a7-41c1-b31d-ff2679ffeb29,2025-03-06 07:14:00,37854.75,SEK,SE8902HHRB37731951217173,SE8902ODMT77538431211070,Sweden,Sundsvall,Sweden,Sandviken,incoming,Consulting fee
2b98ed59-9b86-4a8a-80df-65ad4777394a,2025-04-27 21:12:00,12795.04,SEK,SE8902APAY62987238625378,SE8902NIWO24193398977761,Sweden,Örnsköldsvik,Sweden,Landskrona,incoming,Tax refund
c796d665-7809-4ef3-a32b-30812ea81ce6,2025-02-10 00:46:00,43698.77,SEK,SE8902JNXI63455067931159,SE8902XRJK40800627494760,Sweden,Trelleborg,Sweden,Uddevalla,outgoing,Insurance payout
9f981e4e-bfd9-4be4-9aaf-39eb6de594d4,2025-02-02 02:46:00,48946.48,SEK,SE8902OKWN28902646267389,SE8902RNER71700945656875,Sweden,Borås,Sweden,Ängelholm,outgoing,Payment for invoice #9279
c191ba7e-7b01-4eb9-a4ac-a5eb6d92876d,2025-01-21 15:55:00,41234.18,SEK,SE8902ENIU57381398416489,SE8902YIGN27857962046337,Sweden,Lund,Sweden,Karlskoga,incoming,
76e2aea2-5bda-40ee-8c51-fc6f79a51c4b,2025-05-01 16:27:00,8089.29,SEK,SE8902FQRK02607941091284,SE8902HRJJ07032534595815,Sweden,Varberg,Sweden,Trollhättan,incoming,Rent transfer
820a894a-e342-45fc-9180-885b0a10d60a,2025-05-18 12:09:00,46976.58,SEK,SE8902FJJE75414753122928,SE8902KYLZ91691163898855,Sweden,Linköping,Sweden,Linköping,incoming,
5efc38bd-d818-413d-96cd-6eac1e28785b,2025-04-23 19:57:00,2821.28,SEK,SE8902TJHH19935980929357,SE8902LZQY92721481049992,Sweden,Malmö,Sweden,Motala,incoming,Salary payment
efad184a-8a3f-47fa-ba91-2bdae5c45223,2025-03-04 03:10:00,36044.81,SEK,SE8902CFYX41825097298021,SE8902OEDJ16645878939778,Sweden,Karlskrona,Sweden,Mölndal,outgoing,Rent transfer
6d77728a-4481-4261-90ce-3093225e5e03,2025-03-31 13:38:00,16110.64,SEK,SE8902GWFN53836172198642,SE8902EXIB33653688394695,Sweden,Karlstad,,Östersund,outgoing,
9a419771-b8fd-47ec-8a6d-7fa452d49c98,2025-02-24 23:26:00,31327.67,SEK,SE8902VCCV99038245497441,SE8902FKKA04604006870259,Sweden,Motala,Sweden,Sundsvall,incoming,Payment for invoice #9447
c731c9ef-f344-47b4-a441-7a86d818db98,2025-01-09 11:12:00,48475.52,SEK,SE8902QNGU62382925490296,SE8902NDRY94330087183063,Sweden,Borås,Sweden,Karlstad,incoming,Payment for invoice #1612
df6072cb-ffac-496a-867b-eacef85dfc42,2025-01-18 07:19:00,16920.17,SEK,SE8902LCFJ99564345040191,SE8902OKWN28902646267389,Sweden,Nyköping,Sweden,Helsingborg,outgoing,Salary payment
4f132a32-d251-4f7b-b028-90202e829b99,2025-01-17 08:33:00,4079.7,SEK,SE8902YNGA29934414820953,SE8902HAJN05420370500968,Sweden,Uddevalla,Sweden,Varberg,outgoing,Mobile recharge
13765941-7498-4f63-b23c-e72743ba6da6,2025-02-09 20:31:00,20355.25,SEK,SE8902OUPU84316403774629,SE8902WFYM22431253974291,Sweden,Borås,Sweden,Karlstad,incoming,Gift to family member
